usuario,negocio,prediccion_recomendador
136538,3764,7.3692837
136538,774,5.729018
136538,45,5.333311
136538,4359,5.3127146
136538,4143,5.177548
136538,4073,5.099783
136538,2557,4.9867744
136538,904,4.814769
136538,4845,4.7701535
136538,1914,4.5099344
136538,798,4.454714
136538,4184,4.3642855
136538,3732,4.047863
136538,214,4.026958
136538,104,4.0186334
136538,2083,3.9897437
136538,5292,3.7052655
136538,3806,3.4939065
136538,2085,3.4801495
136538,4020,3.292459
136538,4232,3.0487788
136538,3143,3.0433657
136538,4088,3.0152054
136538,1178,2.8783545
136538,934,2.8579855
136538,2424,2.8430212
136538,2942,2.8359823
136538,1960,2.7852056
136538,210,2.7765985
136538,2610,2.68885
136538,1637,2.6817522
136538,5169,2.6572795
136538,3474,2.6343431
136538,1152,2.6192205
136538,2617,2.5758622
136538,2463,2.5603662
136538,3136,2.5193849
136538,880,2.4963057
136538,5605,2.45542
136538,867,2.437321
136538,566,2.4060388
136615,774,56.24928
136615,104,54.96915
136615,1820,48.124767
136615,3136,43.706753
136615,3165,28.822363
136615,4184,27.497084
136615,2325,16.417898
136615,250,16.381805
136615,5061,16.102942
136615,4712,15.990162
136615,1164,15.53583
136615,5390,15.493558
136615,1637,15.491007
136615,1385,15.104618
136615,3119,14.863516
136615,880,14.382093
136615,5292,14.36753
136615,4567,14.189613
136615,3732,13.726803
136615,45,13.417833
136615,1404,13.098042
136615,61,13.065534
136615,2557,12.9022
136615,2933,12.416509
136615,3143,12.256033
136615,5521,11.922403
136615,5081,11.830086
136615,522,11.33285
136615,3999,10.8168125
136615,3123,10.605249
136615,4717,10.524742
136615,1819,10.387864
136615,1940,10.334814
136615,2344,10.058719
136615,2085,9.654717
136615,1186,9.629971
136615,3974,9.158298
136615,2373,9.104321
136615,3330,9.077352
136615,1302,9.033431
136615,4088,8.947809
136615,5746,8.916389
136615,3653,8.306441
136615,5169,8.207641
136615,4911,8.061792
136615,4683,8.017478
136615,2622,7.9443917
136615,1783,7.651641
136615,2942,7.6008577
136615,1600,7.5591745
136638,774,26.623867
136638,3165,21.20347
136638,3136,20.09825
136638,104,19.114298
136638,45,16.160013
136638,25,15.370168
136638,1820,15.36474
136638,1637,13.463223
136638,2557,12.495661
136638,5605,12.00853
136638,3119,11.166207
136638,4184,10.993906
136638,1186,10.84727
136638,880,10.057824
136638,4183,9.908574
136638,250,9.500724
136638,5292,8.708502
136638,3999,8.564898
136638,522,8.295361
136638,1819,7.915787
136638,144,7.899938
136638,5061,7.6373734
136638,4567,7.5758467
136638,1164,7.1735287
136638,5390,6.958929
136638,2325,6.6365
136638,4455,6.61661
136638,2933,6.2466564
136638,3974,6.202112
136638,5081,6.086192
136638,4683,6.039586
136638,2344,5.994092
136638,5521,5.979371
136638,1940,5.6448584
136638,2373,5.587062
136638,3951,5.4986057
136638,3703,5.40936
136638,4073,5.18621
136638,61,5.149208
136638,4717,4.9917483
136638,596,4.9652443
136638,409,4.465318
136638,3123,4.4045157
136638,5855,4.4015374
136638,24,4.2146187
136638,1093,4.174359
136638,450,4.1490726
136638,4712,4.138972
136638,4543,4.1280766
136638,3209,4.1123447
136696,3209,17.587326
136696,880,12.871596
136696,2557,9.963259
136696,1442,8.851848
136696,522,7.376288
136696,3732,7.0787625
136696,4990,5.31842
136696,361,5.289539
136696,2344,5.0326915
136696,3178,4.977085
136696,4364,4.965461
136696,5058,4.740526
136696,2513,4.600307
136696,1783,4.595881
136696,837,4.3127484
136696,1312,4.3018637
136696,907,4.265913
136696,757,4.0538387
136696,5683,3.9969969
136696,748,3.952376
136696,5450,3.8389041
136696,1306,3.7606037
136696,3737,3.7343473
136696,2463,3.6841364
136696,5267,3.6043434
136696,4097,3.5380247
136696,1693,3.4627817
136696,2617,3.4444902
136696,4550,3.4164987
136696,1450,3.35431
136696,678,3.2968934
136696,4429,3.1980467
136696,5168,3.1819038
136696,4201,3.1780207
136696,4830,3.167046
136696,4435,3.1172268
136696,5062,3.0804973
136696,4143,3.0725372
136696,552,3.0556514
136696,3165,3.0494547
136696,4118,2.999918
136696,1054,2.9646387
136696,393,2.9283547
136696,2773,2.8832219
136696,27,2.8410769
136696,447,2.7922387
136696,4198,2.7472951
136696,5259,2.695168
136696,1733,2.6457217
136696,1798,2.5704956
136720,45,18.104052
136720,2344,17.07792
136720,24,13.978306
136720,3732,13.7877445
136720,880,13.701489
136720,3165,11.106405
136720,473,11.02327
136720,1436,9.311996
136720,1178,9.084975
136720,4251,8.610668
136720,5747,7.5576234
136720,2424,7.2176228
136720,4729,6.462826
136720,104,6.2760215
136720,2557,6.246113
136720,4184,6.0273037
136720,3398,5.9417496
136720,4435,5.7040615
136720,514,5.6256876
136720,774,5.5877414
136720,1489,5.3965764
136720,446,5.316571
136720,4143,5.2653213
136720,250,4.9686832
136720,4088,4.950521
136720,837,4.903344
136720,798,4.843325
136720,25,4.818888
136720,552,4.7752633
136720,5833,4.6828394
136720,4359,4.64789
136720,4543,4.508212
136720,857,4.4385424
136720,4911,4.4355865
136720,2617,4.382334
136720,714,4.368882
136720,4020,4.3043337
136720,4610,4.2914853
136720,934,4.192253
136720,214,4.1211886
136720,3999,4.1177316
136720,904,3.980251
136720,3081,3.883125
136720,341,3.812531
136720,2083,3.806829
136720,1260,3.789833
136720,1637,3.729855
136720,907,3.693334
136720,4086,3.6858685
136720,2381,3.5222971
136853,3732,13.078982
136853,2775,4.709377
136853,1152,3.7779965
136853,789,3.7164998
136853,5658,3.4931881
136853,4968,3.4926367
136853,5168,3.483756
136853,2468,2.6864758
136853,4671,2.6199956
136853,2018,2.5533018
136853,2344,2.499248
136853,522,2.4449804
136853,2078,2.421737
136853,1462,2.3557248
136853,2440,2.3410685
136853,1442,2.3043907
136853,3252,2.216991
136853,2013,2.1146386
136853,2383,2.0665488
136853,1917,1.7906139
136853,3614,1.693434
136853,4618,1.6839828
136853,5494,1.6750708
136853,2359,1.536814
136853,4884,1.5328912
136853,731,1.5228162
136853,3991,1.4982408
136853,512,1.435447
136853,596,1.4069138
136853,5215,1.3883352
136853,483,1.3883352
136853,1172,1.3857275
136853,2391,1.3546139
136853,5758,1.3493934
136853,5085,1.3442972
136853,3143,1.3442109
136853,3680,1.343853
136853,4771,1.3409061
136853,1843,1.3397021
136853,3700,1.3301945
136853,1411,1.3234094
136853,4802,1.2958667
136853,3758,1.2878118
136853,45,1.2199446
136853,3523,1.1906922
136853,3600,1.1697831
136853,3796,1.1331068
136853,214,1.1331068
136853,3066,1.1331068
136853,774,1.1302502
136907,1442,53.504578
136907,104,31.026035
136907,774,24.472706
136907,25,22.271036
136907,5605,17.621162
136907,1820,16.761501
136907,1164,14.294078
136907,5521,14.20039
136907,3119,12.055429
136907,4184,11.885901
136907,4717,11.437016
136907,61,11.425585
136907,522,10.620466
136907,5390,10.44096
136907,5746,10.269797
136907,5081,10.163737
136907,880,10.081242
136907,1730,10.053261
136907,1637,9.737568
136907,1940,9.434863
136907,4683,8.98575
136907,3974,8.895446
136907,1819,8.857023
136907,250,8.539768
136907,24,8.217919
136907,5292,8.134122
136907,683,7.9342246
136907,4712,7.818604
136907,1385,7.730554
136907,3123,7.7138042
136907,409,7.5988045
136907,4183,7.438659
136907,3951,7.175815
136907,2933,6.6879644
136907,1404,6.369997
136907,2138,6.3038893
136907,3637,6.2287016
136907,3732,6.1531305
136907,4235,6.091026
136907,4212,5.9313188
136907,1600,5.816119
136907,45,5.7855277
136907,5585,5.692258
136907,5336,5.4368753
136907,2344,5.4332757
136907,3330,5.3764057
136907,2622,5.374713
136907,4567,5.2314253
136907,4673,4.9221563
136907,1178,4.9019523
136922,904,104.305244
136922,5360,64.35222
136922,880,46.99687
136922,4088,45.09834
136922,5111,41.7218
136922,2781,32.200916
136922,1356,31.37767
136922,5201,24.325792
136922,566,15.718841
136922,5571,14.940335
136922,4673,14.870514
136922,1144,14.845366
136922,3705,13.751959
136922,2109,12.833149
136922,1442,12.484847
136922,3620,12.411272
136922,9,11.6207485
136922,1298,11.390978
136922,1195,9.930586
136922,4254,9.8989935
136922,3732,9.865276
136922,4314,9.406098
136922,686,9.355266
136922,4783,9.170648
136922,1542,9.05464
136922,25,8.707861
136922,4749,8.641579
136922,5241,8.21031
136922,3531,8.136406
136922,45,7.794584
136922,104,7.277079
136922,1840,6.6976213
136922,5068,6.63503
136922,725,6.467262
136922,4427,6.4297805
136922,150,6.344782
136922,4031,6.3409033
136922,2760,6.338586
136922,497,6.1885853
136922,4525,6.0089245
136922,5706,5.7575865
136922,2417,5.644642
136922,1756,5.4411335
136922,2118,5.311331
136922,4194,5.2754426
136922,4464,5.2635303
136922,5341,5.176901
136922,5605,5.0679216
136922,4359,4.9935446
136922,2581,4.9584513
136925,104,49.255993
136925,5605,37.054287
136925,25,36.013046
136925,3136,34.54729
136925,1820,33.987835
136925,3165,29.807951
136925,1164,28.509815
136925,4184,24.900764
136925,3732,24.09025
136925,45,19.82117
136925,2557,19.630337
136925,1637,18.620062
136925,250,17.77689
136925,3119,16.155956
136925,880,15.381365
136925,1302,15.327771
136925,4712,14.996887
136925,522,14.209538
136925,4183,13.152159
136925,1676,13.091412
136925,2344,13.047021
136925,24,12.750452
136925,5390,12.616824
136925,1186,12.336759
136925,5521,12.290107
136925,5169,11.921992
136925,4567,11.67537
136925,4717,11.566832
136925,1940,11.538682
136925,5746,10.828077
136925,5081,10.493181
136925,1404,10.475544
136925,5647,10.468105
136925,3999,10.432929
136925,5833,10.149951
136925,3974,10.020931
136925,1385,9.83825
136925,2933,9.598288
136925,144,9.589965
136925,5855,9.351257
136925,3143,9.274475
136925,61,9.226961
136925,3064,8.890954
136925,3951,8.742857
136925,4235,8.63758
136925,473,8.247163
136925,4212,8.198099
136925,2325,8.041952
136925,1093,7.9522324
136925,5061,7.895036
136938,5585,68.93806
136938,4550,62.61562
136938,2463,62.362328
136938,5037,47.092693
136938,44,44.254402
136938,4143,25.048908
136938,5450,23.623821
136938,1189,18.790907
136938,5819,13.833952
136938,3523,11.273799
136938,2010,10.772829
136938,465,8.959487
136938,3455,8.382079
136938,3967,7.2553816
136938,5697,6.8916674
136938,2245,6.7217216
136938,5835,5.241714
136938,2770,4.906383
136938,4216,4.8004994
136938,45,4.5571423
136938,3939,4.2502728
136938,3622,4.1595387
136938,1442,4.0068965
136938,614,3.9924831
136938,628,3.921981
136938,3165,3.502931
136938,2636,3.4444218
136938,1410,3.066169
136938,104,2.9928274
136938,522,2.9687595
136938,4847,2.844467
136938,2848,2.7883227
136938,1759,2.6982367
136938,5444,2.6468222
136938,880,2.5208192
136938,25,2.410522
136938,4184,2.3166218
136938,490,2.2924182
136938,847,2.1567748
136938,3052,2.1258361
136938,5833,2.1239214
136938,3209,2.107825
136938,1767,1.9845974
136938,3166,1.9731898
136938,2407,1.866926
136938,8,1.8587315
136938,1976,1.8587306
136938,1783,1.8427914
136938,3732,1.8257078
136938,3710,1.7918743
136964,45,16.062061
136964,1450,7.589146
136964,5625,6.28541
136964,4543,6.082793
136964,907,4.1847115
136964,5228,4.1460323
136964,1487,4.07039
136964,1442,3.9663124
136964,4990,3.724729
136964,522,3.614255
136964,4514,3.6091003
136964,1886,3.4677296
136964,3736,3.4442973
136964,4198,3.3171592
136964,4783,3.29173
136964,774,3.1681066
136964,24,3.1616817
136964,569,3.1530342
136964,2992,3.139401
136964,2557,3.1340714
136964,3209,2.9841018
136964,857,2.848444
136964,5605,2.8335524
136964,4359,2.8319483
136964,473,2.8319483
136964,2610,2.7024534
136964,1332,2.6798093
136964,2344,2.6429257
136964,5797,2.6350443
136964,3119,2.5848088
136964,4683,2.5773258
136964,1312,2.5648456
136964,5062,2.528807
136964,1820,2.5028424
136964,3247,2.4952886
136964,4183,2.4313188
136964,163,2.4206886
136964,1306,2.3339114
136964,1940,2.3243518
136964,3973,2.306587
136964,4997,2.2953622
136964,5398,2.2690725
136964,1730,2.2649176
136964,2832,2.2046113
136964,4495,2.2046113
136964,725,2.1930537
136964,1738,2.1307163
136964,4304,2.1000326
136964,686,2.0994856
136964,678,2.0992315
136993,1442,10.357792
136993,774,7.0094805
136993,3165,5.174163
136993,3119,5.139488
136993,25,4.6592464
136993,4717,4.5319214
136993,104,4.5119414
136993,2557,4.2653437
136993,2933,4.2542663
136993,1637,4.0956964
136993,2344,3.2995424
136993,2622,3.1125536
136993,1940,3.0359
136993,3732,2.9854565
136993,1093,2.9843526
136993,4911,2.760665
136993,250,2.6555007
136993,3136,2.6355174
136993,3999,2.5406013
136993,45,2.4719338
136993,4184,2.4483757
136993,1819,2.361789
136993,5783,2.3053472
136993,5855,2.2082098
136993,122,2.1940517
136993,3275,2.1839266
136993,24,2.1454828
136993,1462,2.1384752
136993,1164,2.0977955
136993,3398,2.0366035
136993,880,2.0061553
136993,683,2.0048788
136993,4398,2.0005674
136993,357,1.9234167
136993,5484,1.9203626
136993,4191,1.8307282
136993,221,1.8307282
136993,2294,1.8250227
136993,5292,1.7884338
136993,5106,1.7817416
136993,5705,1.7817415
136993,5486,1.7699808
136993,3951,1.7538073
136993,817,1.7471414
136993,4023,1.6808188
136993,34,1.6145751
136993,5605,1.5498532
136993,2775,1.5375261
136993,4589,1.4645826
136993,5081,1.4447873
136999,3732,24.096382
136999,1442,18.920944
136999,5168,11.190235
136999,104,10.28989
136999,1631,9.76751
136999,3136,8.113221
136999,4184,6.609154
136999,4717,6.3204794
136999,5833,6.1849027
136999,45,5.969534
136999,1843,5.7731514
136999,3119,5.624159
136999,774,5.425676
136999,522,5.185218
136999,1164,5.0355554
136999,5605,4.9237757
136999,789,4.846344
136999,1152,4.698618
136999,24,4.6088285
136999,5292,4.5873556
136999,5278,4.3057814
136999,2373,4.276411
136999,1819,4.1269484
136999,2508,3.7605028
136999,473,3.7259126
136999,2403,3.7036529
136999,25,3.6781359
136999,3991,3.6365576
136999,2078,3.6101332
136999,4671,3.585018
136999,5260,3.542108
136999,5521,3.5363705
136999,2468,3.526128
136999,1940,3.5181618
136999,2662,3.514896
136999,1462,3.4331691
136999,4683,3.3506095
136999,1637,3.2310848
136999,2344,3.0260484
136999,3945,3.0243587
136999,900,3.0098102
136999,61,2.9167147
136999,1411,2.7902212
136999,2557,2.788787
136999,3504,2.7123756
136999,2132,2.7094069
136999,2933,2.7039495
136999,2622,2.6776624
136999,3637,2.579361
136999,4088,2.5741472
137016,44,107.51966
137016,4550,90.929146
137016,1870,88.45673
137016,5450,71.211105
137016,5037,69.82759
137016,4143,64.95574
137016,3586,47.677094
137016,5819,44.29756
137016,3523,41.5469
137016,3647,38.93238
137016,5697,36.042
137016,1189,35.59427
137016,3455,21.698618
137016,3622,17.864912
137016,3967,16.836922
137016,2884,15.537553
137016,465,12.461877
137016,5835,12.040963
137016,45,10.822466
137016,2010,10.783845
137016,2838,9.8424635
137016,1410,9.243176
137016,5851,8.944474
137016,490,8.438506
137016,614,7.8422613
137016,774,7.629484
137016,5471,7.1475453
137016,1442,7.137053
137016,3939,7.0392675
137016,628,6.7453933
137016,2770,6.1049767
137016,2636,5.9820933
137016,2344,5.736375
137016,3598,5.6858177
137016,1103,5.6222982
137016,880,5.5475783
137016,3732,5.5455904
137016,3607,5.4324274
137016,3303,5.2046623
137016,1940,5.147733
137016,5833,5.0757914
137016,3736,5.022194
137016,522,4.963331
137016,4216,4.444674
137016,3165,4.421686
137016,24,4.409007
137016,531,4.362376
137016,5115,4.32949
137016,764,4.242694
137016,3209,4.034357
137071,604,17.386381
137071,2307,16.955965
137071,1442,13.276154
137071,5259,12.98934
137071,45,12.910962
137071,2044,12.623015
137071,1729,12.010391
137071,4122,10.3752165
137071,3228,9.752776
137071,4088,9.249328
137071,4534,8.986179
137071,3732,8.405381
137071,4453,8.204873
137071,880,8.168678
137071,904,7.738762
137071,2612,7.4563203
137071,1710,6.8794374
137071,2294,6.089202
137071,2085,5.8890357
137071,4143,5.726061
137071,692,5.562996
137071,3503,5.2105165
137071,2109,5.1512723
137071,1783,4.803906
137071,2344,4.791513
137071,5496,4.611489
137071,5111,4.502194
137071,5168,4.403516
137071,1162,4.3878784
137071,5843,4.1946216
137071,5753,4.187739
137071,3398,4.087558
137071,799,3.8161848
137071,2045,3.8033612
137071,3705,3.7161016
137071,2452,3.626389
137071,522,3.4198728
137071,1765,3.160091
137071,25,3.0891647
137071,369,3.0095792
137071,4031,2.985221
137071,596,2.9314954
137071,4073,2.8209937
137071,4487,2.81986
137071,3143,2.7658744
137071,1411,2.6996753
137071,3241,2.6876123
137071,5747,2.6557155
137071,4610,2.609129
137071,24,2.4698205
137182,3143,27.86564
137182,2085,24.653055
137182,904,24.327755
137182,5360,20.121813
137182,5111,17.158201
137182,4088,14.636732
137182,566,11.1913395
137182,3705,10.386487
137182,3620,9.276636
137182,4673,7.933979
137182,4749,7.7457137
137182,686,6.9016333
137182,4427,6.83624
137182,4314,6.757058
137182,5241,6.5077724
137182,2612,6.2470713
137182,2557,6.1896987
137182,180,6.148889
137182,725,5.955079
137182,1356,5.1173167
137182,3732,4.4151535
137182,5571,4.382017
137182,4783,4.2950315
137182,9,4.154511
137182,2344,4.016589
137182,4656,3.9245613
137182,5035,3.7271953
137182,305,3.6457088
137182,2417,3.5276837
137182,45,3.3745909
137182,4194,3.3192885
137182,522,3.2031941
137182,4580,3.171694
137182,5654,3.1074023
137182,2575,3.0595112
137182,4525,3.0423892
137182,581,2.9959908
137182,4254,2.989435
137182,1144,2.9840074
137182,3335,2.9360502
137182,1023,2.8479893
137182,1798,2.8301365
137182,2656,2.7708967
137182,1542,2.756838
137182,558,2.7382755
137182,4464,2.734727
137182,478,2.645997
137182,5201,2.6250663
137182,2328,2.6051507
137182,2654,2.5176535
137207,3732,46.110786
137207,5168,22.64835
137207,2775,18.749847
137207,789,12.182838
137207,5278,9.688655
137207,1843,9.654268
137207,1411,8.212164
137207,1152,7.5538564
137207,900,7.346445
137207,5484,6.5619226
137207,5658,6.3418484
137207,3417,6.329629
137207,1066,6.3170023
137207,817,6.2089233
137207,3991,5.8255086
137207,4671,5.3440285
137207,2383,5.1138105
137207,2013,4.9677477
137207,522,4.669841
137207,4802,4.372203
137207,3084,4.365113
137207,2403,4.319023
137207,3133,4.265378
137207,2557,4.2394514
137207,3143,4.119869
137207,2078,3.6962938
137207,1164,3.6878753
137207,2468,3.6445403
137207,3885,3.5331755
137207,2132,3.4872847
137207,2450,3.390431
137207,1917,3.382781
137207,5491,3.3460484
137207,2419,3.3044229
137207,2662,3.2174013
137207,3193,3.1914933
137207,2199,3.1453853
137207,3542,3.1205552
137207,3945,2.9517565
137207,4884,2.8940892
137207,5758,2.830145
137207,3279,2.8277524
137207,3611,2.7339725
137207,25,2.7202773
137207,4167,2.6692395
137207,379,2.6690047
137207,2355,2.648373
137207,2359,2.6287696
137207,512,2.5799704
137207,1462,2.5016606
137302,5585,75.50678
137302,44,55.151093
137302,4550,45.47899
137302,1870,42.94641
137302,5037,32.329456
137302,4143,26.704403
137302,3647,20.10276
137302,3523,17.0355
137302,5819,16.320293
137302,1189,16.193806
137302,3455,10.975755
137302,2245,8.829583
137302,5697,8.625156
137302,3967,7.3578687
137302,3622,5.871811
137302,3209,5.8665295
137302,45,5.384494
137302,5835,5.122306
137302,2010,5.036332
137302,628,4.160833
137302,2838,4.044838
137302,1410,3.907017
137302,1442,3.4348822
137302,2770,3.3660765
